0.000000 0.000000 0.000000
0.110000 0.000000 0.000000
0.210000 0.000000 0.000000
0.310000 0.000000 0.000000
0.410000 0.000000 0.000000
0.510000 0.000000 0.000000
0.610000 0.000000 0.000000
0.710000 0.000000 0.000000
0.810000 0.000000 0.000000
0.910000 0.000000 0.000000
1.010000 0.000000 0.000000
1.110000 0.000000 0.000000
1.210000 0.000000 0.000000
1.310000 0.000000 0.000000
1.410000 0.000000 0.000000
1.510000 0.000000 0.000000
1.610000 0.000000 0.000000
1.710000 0.000000 0.000000
1.810000 0.000000 0.000000
1.910000 0.000000 0.000000
2.010000 0.000000 0.000000
2.110000 0.000000 0.000000
2.210000 0.000000 0.000000
2.310000 0.000000 0.000000
2.410000 0.000000 0.000000
2.510000 0.000000 0.000000
2.610000 0.000000 0.000000
2.710000 0.000000 0.000000
2.810000 0.000000 0.000000
2.910000 0.000000 0.000000
3.010000 0.000000 0.000000
3.110000 0.000000 0.000000
3.210000 0.000000 0.000000
3.310000 0.000000 0.000000
3.410000 0.000000 0.000000
3.510000 0.000000 0.000000
3.610000 0.000000 0.000000
3.710000 0.000000 0.000000
3.810000 0.000000 0.000000
3.910000 0.000000 0.000000
4.010000 0.000000 0.000000
4.110000 0.000000 0.000000
4.210000 0.000000 0.000000
4.310000 0.000000 0.000000
4.410000 0.000000 0.000000
4.510000 0.000000 0.000000
4.610000 0.000000 0.000000
4.710000 0.000000 0.000000
4.810000 0.000000 0.000000
4.910000 0.000000 0.000000
5.010000 0.000000 0.000000
5.110000 0.000000 0.000000
5.210000 0.000000 0.000000
5.310000 0.000000 0.000000
5.410000 0.000000 0.000000
5.510000 0.000000 0.000000
5.610000 0.000000 0.000000
5.710000 0.000000 0.000000
5.810000 0.000000 0.000000
5.910000 0.000000 0.000000
6.010000 0.000000 0.000000
6.110000 0.000000 0.000000
6.210000 0.000000 0.000000
6.310000 0.000000 0.000000
6.410000 0.000000 0.000000
6.510000 0.000000 0.000000
6.610000 0.000000 0.000000
6.710000 0.000000 0.000000
6.810000 0.000000 0.000000
6.910000 0.000000 0.000000
7.010000 0.000000 0.000000
7.110000 0.000000 0.000000
7.210000 0.000000 0.000000
7.310000 0.000000 0.000000
7.410000 0.000000 0.000000
7.510000 0.000000 0.000000
7.610000 0.000000 0.000000
7.710000 0.000000 0.000000
7.810000 0.000000 0.000000
7.910000 0.000000 0.000000
8.010000 0.000000 0.000000
8.110000 0.000000 0.000000
8.210000 0.000000 0.000000
8.310000 0.000000 0.000000
8.410000 0.000000 0.000000
8.510000 0.000000 0.000000
8.610000 0.000000 0.000000
8.710000 0.000000 0.000000
8.810000 0.000000 0.000000
8.910000 0.000000 0.000000
9.010000 0.000000 0.000000
9.110000 0.000000 0.000000
9.210000 0.000000 0.000000
9.310000 0.000000 0.000000
9.410000 0.000000 0.000000
9.510000 0.000000 0.000000
9.610000 0.000000 0.000000
9.710000 0.000000 0.000000
9.810000 0.000000 0.000000
9.910000 0.000000 0.000000
10.000000 -0.005000 0.000000
10.000000 -0.055000 0.000000
10.000000 -0.105000 0.000000
10.000000 -0.155000 0.000000
10.000000 -0.205000 0.000000
10.000000 -0.255000 0.000000
10.000000 -0.305000 0.000000
10.000000 -0.355000 0.000000
10.000000 -0.405000 0.000000
10.000000 -0.455000 0.000000
